id,chart,hardness,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,quality_score,readability_score,is_multi_table,text_model,vision_model
1448@x_name@ASC,Line,Extra Hard,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.25,0.75,2.25,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1448@x_name@ASC,Line,Extra Hard,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.25,0.75,2.25,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3220@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3220@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3220@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3224@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3224@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3224@x_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3226@y_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,5.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3226@y_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,5.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3226@y_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,5.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3236@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3236@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3236@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3238@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3238@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3238@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3247@x_name@ASC,Line,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3247@x_name@ASC,Line,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3247@x_name@ASC,Line,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3256@x_name@ASC,Line,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3256@x_name@ASC,Line,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
3256@x_name@ASC,Line,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1498@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.666666666666667,4.666666666666667,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1498@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.666666666666667,4.666666666666667,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1498@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.666666666666667,4.666666666666667,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1508@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,2.6666666666666665,2.6666666666666665,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1508@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,2.6666666666666665,2.6666666666666665,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1508@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,2.6666666666666665,2.6666666666666665,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1510@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1510@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1510@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1511@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1511@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1511@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1516@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.5,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1516@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.5,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1516@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.5,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1518@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.5,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1518@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.5,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1518@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.5,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2459@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.5,2.25,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2459@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.5,2.25,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2459@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.5,2.25,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2461@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.6,2.6,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2461@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.6,2.6,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2461@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.6,2.6,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2465@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2465@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2465@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2317@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2317@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2317@x_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2321@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.5,3.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2321@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.5,3.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2321@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,3.5,3.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2565@y_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2565@y_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2565@y_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2566@y_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2566@y_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2566@y_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2551@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2551@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2551@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2558@x_name@ASC,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2558@x_name@ASC,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2558@x_name@ASC,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2560@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2560@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2560@y_name@DESC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2959@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.25,3.25,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2959@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.25,3.25,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2959@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.25,3.25,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2509@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2509@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2509@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2513@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2513@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2513@x_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2517@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2517@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
2517@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1551@y_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1551@y_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1551@y_name@ASC,Bar,Extra Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1622@y_name@ASC,Bar,Hard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1622@y_name@ASC,Bar,Hard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1622@y_name@ASC,Bar,Hard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1626@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1626@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1626@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1627@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1627@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1627@x_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1632@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.666666666666667,4.666666666666667,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1632@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.666666666666667,4.666666666666667,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1632@y_name@ASC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.666666666666667,4.666666666666667,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1671@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,4.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1671@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,4.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1671@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,4.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1696@x_name@DESC,Line,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1696@x_name@DESC,Line,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1696@x_name@DESC,Line,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1702@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1702@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1702@y_name@ASC,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1703@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1703@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1703@y_name@DESC,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1746@x_name@ASC,Line,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1746@x_name@ASC,Line,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1746@x_name@ASC,Line,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1795@x_name@DESC,Line,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1795@x_name@DESC,Line,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1795@x_name@DESC,Line,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1802@y_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,2.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1802@y_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,2.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1802@y_name@DESC,Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,2.5,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
1835@x_name@ASC,Line,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,gpt-4o-mini
